series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_height,center_localization_half_width_px,segment_break,status,candidate_id,reviewed_by,review_decision,review_reason,evidence_segment_break,curve_topology,curve_segment,curve_order,data_id,data_provenance,topology_provenance
p1,2616.9489845500766,34.32553866156908,2.299599428514739,0.0936751858931828,643,302.5,3.5,0.5,False,visible,line-p1-000505,example-reviewer,accepted,,False,continuous,0,504,curve-p1-000505,reviewed_visible_observation,confirmed_continuous_curve
p1,2621.548183407106,33.95083791799637,2.2995994285156485,0.0936751858931828,644,304.5,3.0,0.5,False,visible,line-p1-000506,example-reviewer,accepted,,False,continuous,0,505,curve-p1-000506,reviewed_visible_observation,confirmed_continuous_curve
p1,2626.1473822641365,33.01408605906458,2.299599428514739,0.0936751858931828,645,309.5,1.5,0.5,False,visible,line-p1-000507,example-reviewer,accepted,,False,continuous,0,506,curve-p1-000507,reviewed_visible_observation,confirmed_continuous_curve
p1,2630.746581121166,32.73306050138504,2.299599428514739,0.0936751858931828,646,311.0,1.0,0.5,False,visible,line-p1-000508,example-reviewer,accepted,,False,continuous,0,507,curve-p1-000508,reviewed_visible_observation,confirmed_continuous_curve
p1,2635.3457799781954,32.82673568727822,2.299599428514739,0.0936751858931828,647,310.5,0.5,0.5,False,visible,line-p1-000509,example-reviewer,accepted,,False,continuous,0,508,curve-p1-000509,reviewed_visible_observation,confirmed_continuous_curve
p1,2639.944978835225,33.10776124495776,2.299599428514739,0.0936751858931828,648,309.0,3.5,0.5,False,visible,line-p1-000510,example-reviewer,accepted,,False,continuous,0,509,curve-p1-000510,reviewed_visible_observation,confirmed_continuous_curve
p1,2644.5441776922544,34.32553866156908,2.299599428514739,0.0936751858931828,649,302.5,5.5,0.5,False,visible,line-p1-000511,example-reviewer,accepted,,False,continuous,0,510,curve-p1-000511,reviewed_visible_observation,confirmed_continuous_curve
p1,2649.143376549284,34.98126496282133,2.299599428514739,0.0936751858931828,650,299.0,4.0,0.5,False,visible,line-p1-000512,example-reviewer,accepted,,False,continuous,0,511,curve-p1-000512,reviewed_visible_observation,confirmed_continuous_curve
p1,2653.7425754063133,35.73066644996676,2.299599428514739,0.0936751858931828,651,295.0,2.0,0.5,False,visible,line-p1-000513,example-reviewer,accepted,,False,continuous,0,512,curve-p1-000513,reviewed_visible_observation,confirmed_continuous_curve
p1,2658.341774263343,36.199042379432655,2.299599428514739,0.0936751858931828,652,292.5,1.5,0.5,False,visible,line-p1-000514,example-reviewer,accepted,,False,continuous,0,513,curve-p1-000514,reviewed_visible_observation,confirmed_continuous_curve
p1,2662.9409731203723,35.91801682175312,2.2995994285156485,0.0936751858931828,653,294.0,2.0,0.5,False,visible,line-p1-000515,example-reviewer,accepted,,False,continuous,0,514,curve-p1-000515,reviewed_visible_observation,confirmed_continuous_curve
p1,2667.5401719774027,35.63699126407358,2.299599428514739,0.0936751858931828,654,295.5,2.0,0.5,False,visible,line-p1-000516,example-reviewer,accepted,,False,continuous,0,515,curve-p1-000516,reviewed_visible_observation,confirmed_continuous_curve
p1,2672.139370834432,36.199042379432655,2.299599428514739,0.0936751858931828,655,292.5,5.5,0.5,False,visible,line-p1-000517,example-reviewer,accepted,,False,continuous,0,516,curve-p1-000517,reviewed_visible_observation,confirmed_continuous_curve
p1,2676.7385696914616,37.13579423836444,2.299599428514739,0.0936751858931757,656,287.5,5.5,0.5,False,visible,line-p1-000518,example-reviewer,accepted,,False,continuous,0,517,curve-p1-000518,reviewed_visible_observation,confirmed_continuous_curve
p1,2681.337768548491,37.88519572550987,2.299599428514739,0.0936751858931828,657,283.5,2.5,0.5,False,visible,line-p1-000519,example-reviewer,accepted,,False,continuous,0,518,curve-p1-000519,reviewed_visible_observation,confirmed_continuous_curve
p1,2685.9369674055206,37.97887091140305,2.299599428514739,0.0936751858931828,658,283.0,1.0,0.5,False,visible,line-p1-000520,example-reviewer,accepted,,False,continuous,0,519,curve-p1-000520,reviewed_visible_observation,confirmed_continuous_curve
p1,2690.53616626255,37.88519572550987,2.299599428514739,0.0936751858931828,659,283.5,0.5,0.5,False,visible,line-p1-000521,example-reviewer,accepted,,False,continuous,0,520,curve-p1-000521,reviewed_visible_observation,confirmed_continuous_curve
p1,2695.1353651195795,37.79152053961669,2.299599428514739,0.0936751858931828,660,284.0,1.0,0.5,False,visible,line-p1-000522,example-reviewer,accepted,,False,continuous,0,521,curve-p1-000522,reviewed_visible_observation,confirmed_continuous_curve
p1,2699.734563976609,37.79152053961669,2.299599428514739,0.0936751858931828,661,284.0,1.0,0.5,False,visible,line-p1-000523,example-reviewer,accepted,,False,continuous,0,522,curve-p1-000523,reviewed_visible_observation,confirmed_continuous_curve
p1,2704.3337628336394,38.072546097296225,2.2995994285156485,0.0936751858931757,662,282.5,1.5,0.5,False,visible,line-p1-000524,example-reviewer,accepted,,False,continuous,0,523,curve-p1-000524,reviewed_visible_observation,confirmed_continuous_curve
p1,2708.932961690669,38.44724684086894,2.299599428514739,0.0936751858931828,663,280.5,1.5,0.5,False,visible,line-p1-000525,example-reviewer,accepted,,False,continuous,0,524,curve-p1-000525,reviewed_visible_observation,confirmed_continuous_curve
p1,2713.5321605476984,38.82194758444165,2.299599428514739,0.0936751858931828,664,278.5,1.5,0.5,False,visible,line-p1-000526,example-reviewer,accepted,,False,continuous,0,525,curve-p1-000526,reviewed_visible_observation,confirmed_continuous_curve
p1,2718.131359404728,39.19664832801437,2.299599428514739,0.0936751858931757,665,276.5,1.5,0.5,False,visible,line-p1-000527,example-reviewer,accepted,,False,continuous,0,526,curve-p1-000527,reviewed_visible_observation,confirmed_continuous_curve
p1,2722.7305582617573,39.4776738856939,2.299599428514739,0.0936751858931828,666,275.0,1.0,0.5,False,visible,line-p1-000528,example-reviewer,accepted,,False,continuous,0,527,curve-p1-000528,reviewed_visible_observation,confirmed_continuous_curve
p1,2727.329757118787,39.66502425748026,2.299599428514739,0.0936751858931828,667,274.0,1.0,0.5,False,visible,line-p1-000529,example-reviewer,accepted,,False,continuous,0,528,curve-p1-000529,reviewed_visible_observation,confirmed_continuous_curve
p1,2731.9289559758163,39.38399869980073,2.299599428514739,0.0936751858931828,668,275.5,1.5,0.5,False,visible,line-p1-000530,example-reviewer,accepted,,False,continuous,0,529,curve-p1-000530,reviewed_visible_observation,confirmed_continuous_curve
p1,2736.5281548328458,39.290323513907545,2.299599428514739,0.0936751858931828,669,276.0,2.0,0.5,False,visible,line-p1-000531,example-reviewer,accepted,,False,continuous,0,530,curve-p1-000531,reviewed_visible_observation,confirmed_continuous_curve
p1,2741.1273536898752,40.789126488198406,2.2995994285156485,0.0936751858931757,670,268.0,7.0,0.5,False,visible,line-p1-000532,example-reviewer,accepted,,False,continuous,0,531,curve-p1-000532,reviewed_visible_observation,confirmed_continuous_curve
p1,2745.7265525469056,42.10057909070291,2.299599428514739,0.0936751858931828,671,261.0,0.5,0.5,False,visible,line-p1-000533,example-reviewer,accepted,,False,continuous,0,532,curve-p1-000533,reviewed_visible_observation,confirmed_continuous_curve
p1,2754.9249502609646,41.819553533023374,2.299599428514739,0.0936751858931828,673,262.5,1.5,0.5,False,visible,line-p1-000534,example-reviewer,accepted,,True,continuous,0,533,curve-p1-000534,reviewed_visible_observation,confirmed_continuous_curve
p1,2782.5201434031414,41.819553533023374,2.2995994285156485,0.0936751858931828,679,262.5,1.5,0.5,False,visible,line-p1-000535,example-reviewer,accepted,,True,continuous,0,534,curve-p1-000535,reviewed_visible_observation,confirmed_continuous_curve
p1,2787.119342260172,40.03972500105298,2.299599428514739,0.0936751858931828,680,272.0,9.0,0.5,False,visible,line-p1-000536,example-reviewer,accepted,,False,continuous,0,535,curve-p1-000536,reviewed_visible_observation,confirmed_continuous_curve
p1,2791.7185411172013,37.69784535372351,2.299599428514739,0.0936751858931828,681,284.5,3.5,0.5,False,visible,line-p1-000537,example-reviewer,accepted,,False,continuous,0,536,curve-p1-000537,reviewed_visible_observation,confirmed_continuous_curve
p1,2796.317739974231,37.416819796043974,2.299599428514739,0.0936751858931828,682,286.0,1.0,0.5,False,visible,line-p1-000538,example-reviewer,accepted,,False,continuous,0,537,curve-p1-000538,reviewed_visible_observation,confirmed_continuous_curve
p1,2800.9169388312603,37.416819796043974,2.299599428514739,0.0936751858931828,683,286.0,1.0,0.5,False,visible,line-p1-000539,example-reviewer,accepted,,False,continuous,0,538,curve-p1-000539,reviewed_visible_observation,confirmed_continuous_curve
p1,2805.5161376882897,37.229469424257616,2.299599428514739,0.0936751858931828,684,287.0,1.0,0.5,False,visible,line-p1-000540,example-reviewer,accepted,,False,continuous,0,539,curve-p1-000540,reviewed_visible_observation,confirmed_continuous_curve
p1,2810.115336545319,37.042119052471264,2.299599428514739,0.0936751858931828,685,288.0,1.0,0.5,False,visible,line-p1-000541,example-reviewer,accepted,,False,continuous,0,540,curve-p1-000541,reviewed_visible_observation,confirmed_continuous_curve
p1,2814.7145354023487,36.854768680684906,2.299599428514739,0.0936751858931828,686,289.0,1.0,0.5,False,visible,line-p1-000542,example-reviewer,accepted,,False,continuous,0,541,curve-p1-000542,reviewed_visible_observation,confirmed_continuous_curve
p1,2819.313734259378,36.66741830889855,2.299599428514739,0.0936751858931828,687,290.0,1.0,0.5,False,visible,line-p1-000543,example-reviewer,accepted,,False,continuous,0,542,curve-p1-000543,reviewed_visible_observation,confirmed_continuous_curve
p1,2823.9129331164086,36.76109349479172,2.2995994285156485,0.0936751858931828,688,289.5,1.5,0.5,False,visible,line-p1-000544,example-reviewer,accepted,,False,continuous,0,543,curve-p1-000544,reviewed_visible_observation,confirmed_continuous_curve
p1,2828.512131973438,36.66741830889855,2.299599428514739,0.0936751858931828,689,290.0,2.0,0.5,False,visible,line-p1-000545,example-reviewer,accepted,,False,continuous,0,544,curve-p1-000545,reviewed_visible_observation,confirmed_continuous_curve
p1,2833.1113308304675,36.199042379432655,2.299599428514739,0.0936751858931828,690,292.5,4.5,0.5,False,visible,line-p1-000546,example-reviewer,accepted,,False,continuous,0,545,curve-p1-000546,reviewed_visible_observation,confirmed_continuous_curve
p1,2837.710529687497,35.26229052050087,2.299599428514739,0.0936751858931828,691,297.5,4.5,0.5,False,visible,line-p1-000547,example-reviewer,accepted,,False,continuous,0,546,curve-p1-000547,reviewed_visible_observation,confirmed_continuous_curve
p1,2842.3097285445265,34.32553866156908,2.299599428514739,0.0936751858931828,692,302.5,4.5,0.5,False,visible,line-p1-000548,example-reviewer,accepted,,False,continuous,0,547,curve-p1-000548,reviewed_visible_observation,confirmed_continuous_curve
p1,2846.908927401556,33.57613717442365,2.299599428514739,0.0936751858931828,693,306.5,3.5,0.5,False,visible,line-p1-000549,example-reviewer,accepted,,False,continuous,0,548,curve-p1-000549,reviewed_visible_observation,confirmed_continuous_curve
p1,2851.5081262585854,33.20143643085094,2.299599428514739,0.0936751858931828,694,308.5,1.5,0.5,False,visible,line-p1-000550,example-reviewer,accepted,,False,continuous,0,549,curve-p1-000550,reviewed_visible_observation,confirmed_continuous_curve
p1,2856.107325115615,33.57613717442365,2.299599428514739,0.0936751858931828,695,306.5,1.5,0.5,False,visible,line-p1-000551,example-reviewer,accepted,,False,continuous,0,550,curve-p1-000551,reviewed_visible_observation,confirmed_continuous_curve
p1,2860.7065239726444,33.95083791799637,2.2995994285156485,0.0936751858931828,696,304.5,1.5,0.5,False,visible,line-p1-000552,example-reviewer,accepted,,False,continuous,0,551,curve-p1-000552,reviewed_visible_observation,confirmed_continuous_curve
p1,2865.305722829675,34.32553866156908,2.299599428514739,0.0936751858931828,697,302.5,1.5,0.5,False,visible,line-p1-000553,example-reviewer,accepted,,False,continuous,0,552,curve-p1-000553,reviewed_visible_observation,confirmed_continuous_curve
p1,2869.9049216867043,34.60656421924862,2.299599428514739,0.0936751858931828,698,301.0,1.0,0.5,False,visible,line-p1-000554,example-reviewer,accepted,,False,continuous,0,553,curve-p1-000554,reviewed_visible_observation,confirmed_continuous_curve
p1,2874.5041205437337,34.700239405141794,2.299599428514739,0.0936751858931828,699,300.5,0.5,0.5,False,visible,line-p1-000555,example-reviewer,accepted,,False,continuous,0,554,curve-p1-000555,reviewed_visible_observation,confirmed_continuous_curve
p1,2879.103319400763,35.07494014871451,2.299599428514739,0.0936751858931828,700,298.5,2.5,0.5,False,visible,line-p1-000556,example-reviewer,accepted,,False,continuous,0,555,curve-p1-000556,reviewed_visible_observation,confirmed_continuous_curve
p1,2883.7025182577927,35.73066644996676,2.299599428514739,0.0936751858931828,701,295.0,5.0,0.5,False,visible,line-p1-000557,example-reviewer,accepted,,False,continuous,0,556,curve-p1-000557,reviewed_visible_observation,confirmed_continuous_curve
p1,2888.301717114822,36.48006793711219,2.299599428514739,0.0936751858931757,702,291.0,4.0,0.5,False,visible,line-p1-000558,example-reviewer,accepted,,False,continuous,0,557,curve-p1-000558,reviewed_visible_observation,confirmed_continuous_curve
p1,2892.9009159718516,37.229469424257616,2.299599428514739,0.0936751858931828,703,287.0,2.0,0.5,False,visible,line-p1-000559,example-reviewer,accepted,,False,continuous,0,558,curve-p1-000559,reviewed_visible_observation,confirmed_continuous_curve
p1,2897.500114828881,37.60417016783033,2.299599428514739,0.0936751858931757,704,285.0,1.0,0.5,False,visible,line-p1-000560,example-reviewer,accepted,,False,continuous,0,559,curve-p1-000560,reviewed_visible_observation,confirmed_continuous_curve
p1,2902.0993136859106,37.229469424257616,2.2995994285156485,0.0936751858931828,705,287.0,3.0,0.5,False,visible,line-p1-000561,example-reviewer,accepted,,False,continuous,0,560,curve-p1-000561,reviewed_visible_observation,confirmed_continuous_curve
p1,2906.698512542941,36.66741830889855,2.299599428514739,0.0936751858931828,706,290.0,3.0,0.5,False,visible,line-p1-000562,example-reviewer,accepted,,False,continuous,0,561,curve-p1-000562,reviewed_visible_observation,confirmed_continuous_curve
p1,2911.2977113999705,36.38639275121901,2.299599428514739,0.0936751858931828,707,291.5,1.5,0.5,False,visible,line-p1-000563,example-reviewer,accepted,,False,continuous,0,562,curve-p1-000563,reviewed_visible_observation,confirmed_continuous_curve
p1,2915.896910257,36.76109349479172,2.299599428514739,0.0936751858931828,708,289.5,1.5,0.5,False,visible,line-p1-000564,example-reviewer,accepted,,False,continuous,0,563,curve-p1-000564,reviewed_visible_observation,confirmed_continuous_curve
p1,2920.4961091140294,37.13579423836444,2.299599428514739,0.0936751858931757,709,287.5,1.5,0.5,False,visible,line-p1-000565,example-reviewer,accepted,,False,continuous,0,564,curve-p1-000565,reviewed_visible_observation,confirmed_continuous_curve
p1,2925.095307971059,37.416819796043974,2.299599428514739,0.0936751858931828,710,286.0,1.0,0.5,False,visible,line-p1-000566,example-reviewer,accepted,,False,continuous,0,565,curve-p1-000566,reviewed_visible_observation,confirmed_continuous_curve
p1,2929.6945068280884,37.51049498193716,2.299599428514739,0.0936751858931828,711,285.5,1.5,0.5,False,visible,line-p1-000567,example-reviewer,accepted,,False,continuous,0,566,curve-p1-000567,reviewed_visible_observation,confirmed_continuous_curve
p1,2934.293705685118,37.042119052471264,2.299599428514739,0.0936751858931828,712,288.0,2.0,0.5,False,visible,line-p1-000568,example-reviewer,accepted,,False,continuous,0,567,curve-p1-000568,reviewed_visible_observation,confirmed_continuous_curve
p1,2938.8929045421473,36.38639275121901,2.299599428514739,0.0936751858931828,713,291.5,3.5,0.5,False,visible,line-p1-000569,example-reviewer,accepted,,False,continuous,0,568,curve-p1-000569,reviewed_visible_observation,confirmed_continuous_curve
p1,2943.4921033991777,35.63699126407358,2.2995994285156485,0.0936751858931828,714,295.5,4.5,0.5,False,visible,line-p1-000570,example-reviewer,accepted,,False,continuous,0,569,curve-p1-000570,reviewed_visible_observation,confirmed_continuous_curve
